P2P_Vel,Avg_Vel,Var_Vel,P2P_Ax,Var_Ax,P2P_Ay,Var_Ay,Var_LO,P2P_LO,Var_HA,P2P_HA,P2P_Pedal,Avg_Pedal,Var_Pedal,Var_Str,P2P_Str,Var_DStr,P2P_DStr,Avg_FrontDist,HandPress,Avg_HR,Class
0.103034168,0.801330912,0.004705588,0.11117233,0.011673172,0.099278138,0.01109848,0.025959589,0.156043041,0.003809721,0.077122099,0.139467614,0.140059887,0.022637745,0.009590885,0.092617815,0.014605688,0.147783251,1,0.848114169,0.12300123,0
0.103145556,0.800056815,0.005157903,0.11117233,0.01158516,0.099278138,0.011136199,0.02570787,0.154803048,0.004214997,0.07892222,0.139467614,0.140059887,0.022637745,0.009761086,0.092617815,0.014495698,0.147783251,1,0.848114169,0.12300123,0
0.103353238,0.798781336,0.005722671,0.106086807,0.011487677,0.099278138,0.011050899,0.025285985,0.153612614,0.004620204,0.080603636,0.139467614,0.140059887,0.022637745,0.009756894,0.092617815,0.015033929,0.147783251,1,0.848114169,0.12300123,0
0.103957147,0.79750343,0.006398763,0.105430177,0.011476408,0.099278138,0.010865681,0.024704888,0.152346672,0.005019122,0.082106586,0.139467614,0.138466101,0.023374378,0.009568712,0.092617815,0.014519999,0.147783251,1,0.848114169,0.12300123,0
0.104938868,0.796218505,0.007181119,0.105430177,0.011608294,0.099278138,0.010602281,0.023980703,0.150929465,0.005406498,0.08341157,0.139467614,0.136643675,0.024105163,0.009172249,0.090438573,0.014356715,0.147783251,1,0.848114169,0.12300123,0
0.106186796,0.794922176,0.008065324,0.105430177,0.011808857,0.098793589,0.010270229,0.023134032,0.149304686,0.005777387,0.08450187,0.139467614,0.135201041,0.024777145,0.008707063,0.086624898,0.015516611,0.147783251,1,0.848114169,0.12300123,0
0.107928977,0.793611453,0.009048276,0.105430177,0.012066278,0.097982447,0.0098843,0.022189597,0.147443077,0.006125417,0.085286432,0.139467614,0.133303039,0.025457004,0.008352173,0.086624898,0.01530959,0.147783251,1,0.847094801,0.12300123,0
0.110345192,0.792280486,0.010124419,0.105430177,0.012424666,0.097218045,0.009453964,0.021174099,0.145329344,0.006442986,0.085707051,0.139467614,0.130038936,0.025637872,0.008004582,0.086624898,0.015428899,0.147783251,1,0.846075433,0.12300123,0
0.113350239,0.790921365,0.011286188,0.105430177,0.012812212,0.089540525,0.008979973,0.020115732,0.142993336,0.006722402,0.085798466,0.139467614,0.126395041,0.025450858,0.007692667,0.086624898,0.015420211,0.147783251,1,0.845056065,0.12300123,0
0.117893514,0.78952718,0.012526355,0.105430177,0.013169744,0.085375026,0.008599428,0.019041771,0.140560508,0.006962582,0.08584346,0.139467614,0.122751146,0.025154397,0.007606942,0.086624898,0.01367538,0.133004926,1,0.844036697,0.12300123,0
0.122821789,0.788092631,0.013838216,0.105430177,0.013460858,0.082545269,0.008247226,0.017975852,0.138141171,0.007177682,0.086264123,0.139467614,0.11910725,0.024748489,0.007562884,0.086624898,0.013520895,0.133004926,1,0.843017329,0.12300123,0
0.12771811,0.786613189,0.015214616,0.105430177,0.013662205,0.080476904,0.007903127,0.016938684,0.135716397,0.007384243,0.08708327,0.139467614,0.115463355,0.024233133,0.007138894,0.086624898,0.008916212,0.087027915,1,0.841997961,0.12300123,0
0.132581954,0.785085198,0.01664796,0.105430177,0.013760354,0.077388048,0.007557501,0.01595209,0.133291194,0.007593267,0.08831155,0.139467614,0.11181946,0.023608331,0.006615661,0.086624898,0.00879604,0.087027915,1,0.841997961,0.12300123,0
0.137412933,0.783505847,0.018130205,0.105430177,0.013751895,0.074922368,0.007229702,0.015038958,0.130922279,0.007810955,0.089954386,0.136575006,0.108175565,0.022874082,0.006063124,0.086080087,0.00879604,0.087027915,1,0.841997961,0.12300123,0
0.14221062,0.781872909,0.019652652,0.105430177,0.013637593,0.073153972,0.006912149,0.014222519,0.128606791,0.008041168,0.092012504,0.133645784,0.104910505,0.021970006,0.005658625,0.086080087,0.008475868,0.087027915,1,0.841997961,0.12300123,0
0.146530949,0.780190114,0.02119023,0.105430177,0.013281714,0.072599653,0.006597848,0.013529058,0.126361084,0.008286142,0.094470316,0.139467614,0.105062613,0.022116388,0.005311377,0.086080087,0.008416816,0.087027915,1,0.841997961,0.123411234,0
0.149800042,0.778468516,0.02269655,0.105430177,0.012822842,0.072599653,0.006277901,0.012987827,0.124147257,0.008546478,0.097272283,0.174325363,0.106125456,0.023333365,0.005052978,0.086080087,0.0082468,0.087027915,1,0.841997961,0.123821238,0
0.151982838,0.776719826,0.024124277,0.105430177,0.012417232,0.072599653,0.005945009,0.01263319,0.121871265,0.008823686,0.100516959,0.177254586,0.107264831,0.0246456,0.004891576,0.086080087,0.007934819,0.087027915,1,0.841997961,0.124231242,0
0.153209897,0.774954413,0.025432505,0.105430177,0.01215892,0.072599653,0.005593947,0.012507534,0.119526296,0.009119074,0.104218772,0.177254586,0.108404205,0.025947135,0.004720706,0.086080087,0.007934819,0.087027915,1,0.841997961,0.124641246,0
0.153631097,0.773181023,0.026588159,0.105430177,0.012106017,0.072599653,0.005221622,0.01266007,0.126215728,0.00943345,0.108377766,0.185969023,0.109771264,0.027558777,0.004336168,0.086080087,0.00694351,0.087027915,1,0.843017329,0.125051251,0
0.153631097,0.771407485,0.027564194,0.112711342,0.012291263,0.072599653,0.004825752,0.013148935,0.137308349,0.009764199,0.112831011,0.185969023,0.111138323,0.029155015,0.003705923,0.086080087,0.007070369,0.089490969,1,0.844036697,0.125461255,0
0.153631097,0.769640676,0.028339754,0.123916629,0.012715429,0.072599653,0.00442163,0.014037661,0.149263173,0.010093877,0.116822014,0.185969023,0.112505381,0.030735848,0.003152073,0.086080087,0.007914438,0.089490969,1,0.845056065,0.125871259,0
0.153631097,0.767886841,0.028899143,0.133662535,0.013374473,0.072599653,0.004057418,0.015389512,0.161921415,0.010380482,0.119139396,0.185969023,0.11387244,0.032301277,0.002880663,0.078997548,0.0100457,0.105090312,1,0.845056065,0.126281263,0
0.153631097,0.76615113,0.029232803,0.141184805,0.014228718,0.072599653,0.003767769,0.017261036,0.175028328,0.01056349,0.119139396,0.185969023,0.115239498,0.033851301,0.003008272,0.084990466,0.010561668,0.105090312,1,0.845056065,0.126691267,0
0.153631097,0.764438039,0.029335734,0.147590842,0.015257757,0.072006215,0.003644988,0.019697426,0.188336227,0.010582872,0.119139396,0.185969023,0.116606557,0.035385921,0.003794689,0.101062381,0.010639837,0.091133005,1,0.845056065,0.127101271,0
0.153631097,0.762751901,0.029207739,0.152883974,0.01645989,0.08096912,0.003814072,0.022722277,0.201486049,0.010389435,0.119139396,0.185969023,0.118201299,0.037081842,0.0052255,0.118496323,0.011435869,0.091133005,1,0.845056065,0.127511275,0
0.153631097,0.761096756,0.02885398,0.156703484,0.017788923,0.093456975,0.004284389,0.02632724,0.214047529,0.009965369,0.119139396,0.185969023,0.119796041,0.038756801,0.006880904,0.125034051,0.011474139,0.091133005,1,0.845056065,0.127921279,0
0.153631097,0.759475937,0.02828317,0.159750517,0.019221492,0.106203164,0.005152886,0.030469888,0.22567338,0.009341843,0.119139396,0.185969023,0.121390784,0.040410796,0.008751128,0.130482157,0.011069499,0.091133005,1,0.843017329,0.128331283,0
0.153631097,0.757892485,0.027507787,0.16198498,0.020740632,0.116071449,0.006384881,0.035071093,0.236033652,0.008599963,0.119139396,0.185969023,0.123213209,0.042189763,0.00998822,0.130482157,0.012420037,0.116584565,1,0.838939857,0.129151292,0
0.153373161,0.756350475,0.026543845,0.166366298,0.02244042,0.12447744,0.007917189,0.04001766,0.244852446,0.007849821,0.118526763,0.217934166,0.126326162,0.045408792,0.010999053,0.130482157,0.012617633,0.116584565,1,0.834862385,0.1299713,0
0.152677534,0.754859684,0.025407125,0.183805402,0.024817803,0.130803709,0.009693228,0.045168593,0.25192241,0.007199332,0.11671134,0.308007762,0.132475534,0.053649584,0.011929494,0.130482157,0.012406983,0.116584565,1,0.830784913,0.130791308,0
0.15145556,0.75343634,0.024119764,0.203212497,0.028027321,0.135154204,0.011620759,0.050361917,0.257080403,0.006742262,0.113918932,0.334151075,0.139763324,0.063354311,0.01277578,0.130482157,0.012273273,0.116584565,1,0.826707441,0.131611316,0
0.149694217,0.752097088,0.022716227,0.219627706,0.031950186,0.135154204,0.013321365,0.055430088,0.260318736,0.006538778,0.110305524,0.334151075,0.147430906,0.072253263,0.013124535,0.130482157,0.014711757,0.123973727,1,0.822629969,0.132431324,0
0.147438104,0.750856491,0.021240913,0.231426035,0.036328411,0.135154204,0.014920752,0.060215758,0.261788517,0.006599566,0.113299704,0.334151075,0.154870804,0.079840994,0.01331923,0.130482157,0.014337948,0.123973727,1,0.818552497,0.133251333,0
0.144766885,0.749725243,0.01974344,0.236460117,0.040767954,0.135154204,0.016357836,0.064574646,0.261788517,0.006914872,0.120891946,0.334151075,0.161095751,0.084086666,0.013401417,0.130482157,0.014027685,0.123973727,1,0.816513761,0.134071341,0
0.141768628,0.748704829,0.018272227,0.236460117,0.044268575,0.135154204,0.017576977,0.068383155,0.261788517,0.007465191,0.126726135,0.334151075,0.164815222,0.084550692,0.013407345,0.130482157,0.014005035,0.123973727,1,0.814475025,0.134891349,0
0.138522628,0.747790873,0.016866113,0.236460117,0.047016416,0.135154204,0.018540589,0.071545586,0.261788517,0.008217917,0.131179503,0.334151075,0.168534693,0.084900684,0.013339478,0.130482157,0.014087429,0.123973727,1,0.81243629,0.135711357,0
0.135113836,0.746980005,0.015554287,0.236460117,0.049241555,0.135154204,0.019280953,0.073997257,0.261788517,0.009130643,0.134489282,0.334151075,0.172633955,0.085732121,0.013336705,0.130482157,0.01387654,0.123973727,1,0.810397554,0.136531365,0
0.131584661,0.74627207,0.014360295,0.236460117,0.051360922,0.135154204,0.01982034,0.075705469,0.261788517,0.010161891,0.136988619,0.334151075,0.178706795,0.089179038,0.013302847,0.130482157,0.01387654,0.123973727,1,0.808358818,0.137351374,0
0.127940501,0.745672725,0.013309325,0.236460117,0.053716751,0.135154204,0.020187185,0.076664587,0.261788517,0.011276475,0.138989828,0.334151075,0.185994585,0.094738856,0.013237905,0.130482157,0.01387654,0.123973727,1,0.806320082,0.138171382,0
0.124042191,0.745190016,0.012430044,0.236460117,0.056271404,0.135154204,0.020416005,0.0768953,0.261788517,0.012446204,0.140707662,0.334151075,0.193889851,0.098784775,0.013190828,0.130482157,0.01385238,0.123973727,1,0.804281346,0.13899139,0
0.11984604,0.744831201,0.011753683,0.236460117,0.058610496,0.134996898,0.020539449,0.076437505,0.261788517,0.013648614,0.142255992,0.334151075,0.200646698,0.099620139,0.01317114,0.130482157,0.013845716,0.123973727,1,0.804281346,0.140221402,0
0.115416578,0.74459699,0.011300773,0.236460117,0.060128315,0.134497734,0.020581597,0.075348436,0.261788517,0.014864657,0.143654319,0.334151075,0.205201328,0.097903977,0.013243774,0.130482157,0.014220833,0.123973727,1,0.804281346,0.141451415,0
0.110805477,0.744482609,0.011076259,0.236460117,0.060877326,0.133789329,0.020555562,0.073696828,0.261788517,0.016076489,0.144852988,0.334151075,0.209680382,0.095979775,0.01344459,0.130482157,0.014722713,0.123973727,1,0.804281346,0.142681427,0
0.11085961,0.744483247,0.011077518,0.236460117,0.061017262,0.132972101,0.020469274,0.071559331,0.261466597,0.017266648,0.145785572,0.334151075,0.214159436,0.093890208,0.013532195,0.130482157,0.014671501,0.123973727,1,0.804281346,0.143911439,0
0.115515505,0.744594749,0.011297142,0.236460117,0.060654038,0.132117069,0.020254705,0.069020094,0.260519749,0.018416995,0.146357298,0.334151075,0.21863849,0.091635275,0.013239789,0.130482157,0.02095402,0.163382594,1,0.804281346,0.145141451,0
0.119705094,0.744812887,0.011722696,0.236460117,0.059880675,0.131268681,0.01992817,0.066168907,0.258992477,0.019476823,0.146357298,0.334151075,0.223117544,0.089214976,0.012914907,0.130482157,0.021784662,0.163382594,1,0.804281346,0.146371464,0
0.123515256,0.745134133,0.01233935,0.236460117,0.058771514,0.130450563,0.019509308,0.063096181,0.256921798,0.020377083,0.146357298,0.334151075,0.227596598,0.086629313,0.01256265,0.130482157,0.022156455,0.163382594,1,0.804281346,0.147601476,0
0.127031817,0.745555715,0.013130918,0.236460117,0.057394686,0.129671182,0.0190346,0.059887029,0.254360507,0.021070528,0.146357298,0.334151075,0.232151228,0.083901379,0.012121961,0.130482157,0.022046488,0.163382594,1,0.804281346,0.148831488,0
0.130319127,0.74607541,0.014080074,0.236460117,0.055792372,0.129413852,0.018515561,0.05661668,0.251333498,0.021543047,0.146357298,0.334151075,0.23678239,0.081025318,0.011635916,0.130482157,0.02475864,0.176518883,1,0.804281346,0.150061501,0
0.133450142,0.746691697,0.015169216,0.236460117,0.053994251,0.128721373,0.01797055,0.053348642,0.247855574,0.021811487,0.146357298,0.334151075,0.241413552,0.077972469,0.011138352,0.129120131,0.025468515,0.176518883,1,0.804281346,0.151291513,0
0.136487389,0.747403693,0.016380638,0.236460117,0.052027234,0.128146641,0.017415345,0.050134113,0.243984125,0.021915804,0.146357298,0.334151075,0.24612029,0.074761964,0.010748919,0.119858349,0.026015969,0.176518883,1,0.804281346,0.152521525,0
0.139490001,0.748211061,0.01769668,0.236423276,0.049904892,0.127628652,0.016865947,0.04701071,0.239776679,0.021903079,0.146357298,0.334151075,0.250827027,0.071368854,0.010730406,0.117951512,0.026784517,0.176518883,1,0.804281346,0.153751538,0
0.1424872,0.749113718,0.019099069,0.236270667,0.047633912,0.127123108,0.016329966,0.044004748,0.235237488,0.021814905,0.146357298,0.334151075,0.255533765,0.067793139,0.010875833,0.113048216,0.027145361,0.176518883,1,0.804281346,0.15498155,0
0.145470141,0.750111396,0.020567828,0.235925517,0.045220049,0.126115661,0.015800682,0.041135797,0.230404192,0.021678378,0.146357298,0.334151075,0.260240503,0.064034819,0.011042099,0.109506946,0.027117579,0.176518883,1,0.805300714,0.156211562,0
0.148439889,0.751203776,0.022081664,0.235559934,0.042676335,0.12533357,0.015318196,0.038416698,0.225364785,0.021507991,0.146357298,0.334151075,0.264947241,0.060093895,0.011425221,0.109506946,0.026424514,0.176518883,1,0.806320082,0.157441574,0
0.151404156,0.752390481,0.023618287,0.235175981,0.040007569,0.124602304,0.014894664,0.035853885,0.220141506,0.021313926,0.146357298,0.334151075,0.269653978,0.055970365,0.011832957,0.111413784,0.026433321,0.176518883,1,0.80733945,0.158671587,0
0.15435124,0.753671023,0.025153832,0.234738914,0.037217202,0.123756962,0.014506041,0.033451788,0.214815964,0.021103783,0.146357298,0.334151075,0.274360716,0.051664231,0.012068843,0.111413784,0.026128294,0.176518883,1,0.808358818,0.159901599,0
0.15727883,0.755044853,0.026663212,0.234260893,0.034311019,0.122861798,0.014164885,0.031210754,0.20938863,0.020881083,0.146357298,0.334151075,0.279067454,0.047175492,0.012238708,0.114410242,0.026023266,0.176518883,1,0.809378186,0.161131611,0
0.160194453,0.75651148,0.0281205,0.233752012,0.031293649,0.121961999,0.013881791,0.029131506,0.203833763,0.020644828,0.146357298,0.334151075,0.283774191,0.042504148,0.012453152,0.120675565,0.026074761,0.176518883,0.990946156,0.810397554,0.162361624,0
0.163092554,0.758070336,0.029498523,0.233220051,0.028168808,0.124115509,0.013605667,0.027216201,0.198058317,0.020387825,0.146357298,0.334151075,0.288480929,0.037650199,0.012602182,0.122309997,0.026048965,0.176518883,0.98193845,0.811416922,0.163591636,0
0.165968537,0.759720783,0.030768934,0.232671219,0.024940288,0.126922524,0.013311911,0.025469921,0.192008874,0.020099659,0.146357298,0.334151075,0.293187667,0.032613645,0.012658499,0.122854808,0.026037272,0.176518883,0.972976047,0.810397554,0.164821648,0
0.168826765,0.761462228,0.031902552,0.232110253,0.021611315,0.131168642,0.013023928,0.023898636,0.185615343,0.019767684,0.146357298,0.334151075,0.297894405,0.027394487,0.012722554,0.128030509,0.026043349,0.176518883,0.964058134,0.809378186,0.166051661,0
0.171669627,0.763294103,0.032869316,0.231433329,0.018184988,0.133736383,0.012702974,0.022509714,0.178815482,0.019379467,0.146357298,0.32254403,0.302601142,0.021992723,0.012726595,0.130482157,0.026010881,0.176518883,0.955183895,0.808358818,0.167281673,0
0.174491619,0.76521577,0.033638053,0.212299386,0.014669295,0.135632869,0.012322391,0.021310151,0.171497165,0.018920654,0.146357298,0.194683461,0.307004621,0.017048848,0.012617363,0.130754563,0.026004224,0.176518883,0.946352535,0.80733945,0.168511685,0
0.177297309,0.767221412,0.034189345,0.19054974,0.011872908,0.139500478,0.01190975,0.020307228,0.163601171,0.018374982,0.146357298,0.162718319,0.308067463,0.01656329,0.012507997,0.13620267,0.026009282,0.176518883,0.937563272,0.806320082,0.169331693,0
0.180089261,0.769298479,0.034524881,0.169423754,0.009825053,0.141729074,0.011433825,0.019506348,0.155056133,0.01772748,0.146357298,0.162718319,0.308219571,0.016521585,0.012279619,0.138654318,0.025914333,0.176518883,0.928815335,0.805300714,0.170151702,0
0.182862801,0.771433952,0.034655541,0.152183076,0.008409445,0.142867593,0.010876867,0.018909479,0.145745864,0.016958559,0.146357298,0.162718319,0.308295147,0.016501984,0.01190546,0.138654318,0.025906396,0.176518883,0.920107965,0.804281346,0.17097171,0
0.185617421,0.773616346,0.034595365,0.13707328,0.007432033,0.143901318,0.010238979,0.018514335,0.135572789,0.016043838,0.146357298,0.162718319,0.308370723,0.016482337,0.011392642,0.134295832,0.025906396,0.176518883,0.911440412,0.804281346,0.171791718,0
0.188057628,0.775835936,0.034359018,0.123748775,0.006782117,0.140889171,0.009512327,0.018311874,0.128238733,0.014955058,0.146357298,0.162718319,0.308218615,0.016514696,0.010863905,0.119313539,0.025938135,0.176518883,0.902811918,0.804281346,0.172611726,0
0.189852705,0.77808405,0.033962358,0.112543488,0.006376063,0.135485404,0.008801276,0.018283233,0.128238733,0.0136656,0.146357298,0.162718319,0.308066507,0.016546865,0.010607223,0.116044674,0.025193159,0.176518883,0.894221709,0.804281346,0.173431734,0
0.191063662,0.780353079,0.033421368,0.102797582,0.006141381,0.12507982,0.008159504,0.018396172,0.128238733,0.012171319,0.146357298,0.162718319,0.307914399,0.016578842,0.010526032,0.116044674,0.024717521,0.176518883,0.885668983,0.804281346,0.174251743,0
0.191790027,0.782636138,0.032752442,0.095275312,0.006030002,0.115743769,0.007703283,0.018604025,0.128238733,0.010512615,0.146007806,0.162718319,0.307762291,0.016610629,0.010714604,0.116044674,0.023071737,0.176518883,0.877152895,0.805300714,0.175071751,0
0.192094573,0.784927532,0.031970303,0.091316588,0.005996689,0.103583622,0.007402687,0.018847523,0.128238733,0.008774263,0.142637543,0.162718319,0.307610183,0.016642226,0.011050057,0.118768728,0.022515863,0.176518883,0.868672563,0.806320082,0.175891759,0
0.19203161,0.787222328,0.03108895,0.091664181,0.006017753,0.097139453,0.007322179,0.019059535,0.128238733,0.00706261,0.13589077,0.162718319,0.307458075,0.016673631,0.011517008,0.121765187,0.021451898,0.176518883,0.860227089,0.80733945,0.176711767,0
0.191672304,0.789516192,0.030121574,0.092010108,0.006074966,0.098958374,0.007465453,0.019170929,0.128238733,0.00549512,0.125782764,0.162718319,0.307305967,0.016704846,0.012042213,0.124761645,0.02013873,0.176518883,0.860227089,0.808358818,0.177531775,0
0.191083453,0.791805675,0.029079529,0.092312986,0.006152947,0.102600718,0.007771138,0.01911906,0.128238733,0.004175091,0.113054438,0.162718319,0.307153859,0.01673587,0.012655448,0.130754563,0.020109929,0.176518883,0.860227089,0.810397554,0.178351784,0
0.190324283,0.794088089,0.027972291,0.092630687,0.006244179,0.10683818,0.008218208,0.018855472,0.128238733,0.003159204,0.09875077,0.162718319,0.307001751,0.016766704,0.013354233,0.136475075,0.020122477,0.176518883,0.860227089,0.81243629,0.179171792,0
0.189382014,0.79636143,0.02680744,0.092957745,0.006343105,0.112055808,0.008780051,0.018352024,0.128238733,0.002450099,0.08393968,0.162718319,0.306849643,0.016797346,0.014198116,0.142467992,0.018278837,0.176518883,0.860227089,0.816513761,0.179581796,0
0.187935196,0.798624281,0.025595156,0.092957745,0.006430861,0.117609605,0.00944482,0.017604554,0.128238733,0.002007293,0.069359231,0.162718319,0.306469851,0.016760119,0.015097859,0.147371288,0.018002045,0.176518883,0.860227089,0.820591233,0.1799918,0
0.185789924,0.80087292,0.024366888,0.092957745,0.006448953,0.126366234,0.010277971,0.0166334,0.128238733,0.001769148,0.055435785,0.162718319,0.304419742,0.015255859,0.016208277,0.157450286,0.018301218,0.176518883,0.860227089,0.824668705,0.180401804,0
0.183069052,0.803099941,0.023171727,0.092957745,0.006302229,0.138970315,0.011394298,0.015481706,0.128238733,0.001667707,0.04956467,0.159825711,0.301383322,0.012726603,0.017757255,0.174067012,0.019313294,0.176518883,0.860227089,0.828746177,0.180811808,0
0.179799524,0.805296637,0.022051565,0.092957745,0.005934349,0.15516735,0.012945937,0.014207442,0.128238733,0.001636728,0.04956467,0.148182051,0.297890578,0.010160482,0.019723441,0.195042223,0.01817697,0.176518883,0.860227089,0.831804281,0.181221812,0
0.175749738,0.807450475,0.021025768,0.093223982,0.005409633,0.172584724,0.015026142,0.012871913,0.128010257,0.001631735,0.04956467,0.235363041,0.29166563,0.00962296,0.022276543,0.214383002,0.01923947,0.176518883,0.860227089,0.834862385,0.181631816,0
0.171139808,0.80954658,0.020089508,0.102752979,0.004882849,0.185938283,0.01751932,0.011534889,0.126186811,0.001653772,0.04956467,0.235363041,0.286806785,0.010197922,0.024834773,0.219558703,0.019185624,0.176518883,0.860227089,0.834862385,0.18204182,0
0.166462126,0.811579334,0.01921528,0.115585677,0.00473449,0.201534376,0.020532855,0.010248313,0.122930879,0.001745096,0.04956467,0.235363041,0.284529948,0.011540013,0.027472743,0.226913648,0.019145458,0.176518883,0.860227089,0.834862385,0.182451825,0
0.161700773,0.813549689,0.018367355,0.125974336,0.004876801,0.216120215,0.024022736,0.009050252,0.118442893,0.001975749,0.063654472,0.235363041,0.282328687,0.012762647,0.03002497,0.232089349,0.018932122,0.176518883,0.860227089,0.834862385,0.182861829,0
0.156625319,0.81545816,0.017521808,0.133965195,0.005205147,0.227494435,0.027828711,0.007962045,0.112920401,0.002431769,0.080271877,0.235363041,0.279595527,0.013925552,0.031965443,0.232089349,0.019410289,0.176518883,0.860227089,0.834862385,0.183271833,0
0.150939578,0.817302367,0.016671704,0.13944869,0.005538296,0.230702092,0.031507199,0.006989418,0.106518361,0.003192911,0.097129312,0.235363041,0.274964365,0.013799873,0.032282475,0.232089349,0.027700164,0.1863711,0.860227089,0.833843017,0.183681837,0
0.14468607,0.819075309,0.015832341,0.143611503,0.0056878,0.230702092,0.03473236,0.006130147,0.099389467,0.004278563,0.111972331,0.229541211,0.269118252,0.011925129,0.031891054,0.232089349,0.030649431,0.1863711,0.852236932,0.832823649,0.184091841,0
0.138070885,0.820768345,0.015026762,0.147056112,0.005578901,0.230702092,0.037362248,0.005380107,0.091673392,0.005613765,0.122530429,0.177254586,0.263424247,0.010006827,0.03107063,0.232089349,0.032667982,0.1863711,0.84427438,0.831804281,0.184501845,0
0.131693266,0.822375813,0.014270939,0.138044162,0.005329826,0.230702092,0.039454065,0.004737097,0.083471597,0.00706884,0.128177967,0.148182051,0.259096345,0.009588355,0.030152577,0.232089349,0.032945733,0.1863711,0.836338962,0.830784913,0.184501845,0
0.125954023,0.823899386,0.013562072,0.127495134,0.005275485,0.230702092,0.040993525,0.004203882,0.074869667,0.008521797,0.12972204,0.148182051,0.256970659,0.010290935,0.029424684,0.232089349,0.032648226,0.1863711,0.828430377,0.829765545,0.184501845,0
0.120804705,0.825345602,0.012886401,0.118735334,0.005407832,0.230702092,0.041973907,0.003789112,0.06593713,0.009891408,0.12972204,0.148182051,0.25492055,0.010965181,0.028939385,0.232089349,0.032139786,0.1863711,0.82054844,0.828746177,0.184501845,0
0.11614881,0.826720536,0.012232707,0.110877039,0.005659966,0.230702092,0.042459656,0.003506713,0.061627607,0.011139895,0.12972204,0.148182051,0.25287044,0.011604784,0.028375291,0.232089349,0.032091519,0.1863711,0.815797426,0.827726809,0.184501845,0
0.111959221,0.828029235,0.011593214,0.104180285,0.005994239,0.230702092,0.042399672,0.00337343,0.061627607,0.012259459,0.12972204,0.148182051,0.250820331,0.012209742,0.026723403,0.232089349,0.025539208,0.1863711,0.815797426,0.826707441,0.184501845,0
0.108149058,0.829276548,0.010961424,0.09861436,0.006378666,0.230702092,0.041834886,0.003405241,0.071508619,0.013265083,0.12972204,0.148182051,0.248770221,0.012780056,0.024483672,0.232089349,0.024501069,0.1863711,0.815797426,0.825688073,0.184501845,0
0.104632498,0.830466418,0.010333413,0.094785059,0.00678936,0.230702092,0.040786322,0.003617149,0.083514964,0.014178255,0.12972204,0.148182051,0.246720112,0.013315727,0.021732687,0.230182512,0.023902239,0.1863711,0.815797426,0.824668705,0.184501845,0
0.101345187,0.831601916,0.009707559,0.091664964,0.007196559,0.230702092,0.039345774,0.004024621,0.095538812,0.015008974,0.12972204,0.148182051,0.24482211,0.013662159,0.018908281,0.205666031,0.023977268,0.1863711,0.815797426,0.823649337,0.184501845,0
0.098214173,0.832687133,0.009085156,0.089428662,0.00749893,0.230702092,0.03741154,0.004643559,0.10745224,0.015743139,0.12972204,0.148182051,0.243986951,0.013595931,0.016945415,0.191228548,0.023026126,0.175697865,0.815797426,0.822629969,0.184501845,0
0.095176926,0.833730432,0.008472307,0.089133892,0.007559503,0.228497662,0.03524534,0.005487275,0.119018135,0.016327802,0.12972204,0.156896489,0.245580737,0.014515073,0.015441266,0.178970308,0.02266195,0.175697865,0.815797426,0.821610601,0.184501845,0
0.092174314,0.834746096,0.007879341,0.089133892,0.007437196,0.221916089,0.032984566,0.006564732,0.130044162,0.01671079,0.12972204,0.215004943,0.248617157,0.017205493,0.014277806,0.162625987,0.022101494,0.175697865,0.815797426,0.820591233,0.184501845,0
0.089177115,0.835749042,0.007316822,0.089133892,0.007336929,0.214844961,0.030813216,0.007879164,0.140394474,0.016872829,0.12972204,0.229541211,0.252033368,0.020408941,0.013524849,0.152002179,0.020983736,0.175697865,0.815797426,0.822629969,0.184501845,0
0.086194174,0.836753316,0.006795055,0.096746444,0.007440089,0.209246768,0.028767868,0.009424809,0.149911759,0.016835004,0.12972204,0.273150013,0.256588954,0.025600736,0.012991099,0.151184963,0.02052197,0.175697865,0.815797426,0.824668705,0.184501845,0
0.083614448,0.837773644,0.006325713,0.121070152,0.007913962,0.200864397,0.026806685,0.011184723,0.158438408,0.016643042,0.129358973,0.284793673,0.261448757,0.031255308,0.012463024,0.147643694,0.02052804,0.175697865,0.815797426,0.825688073,0.184501845,0
0.086080639,0.838822969,0.005921509,0.140723505,0.00879833,0.191879127,0.025042425,0.013129667,0.165819056,0.016344664,0.127753586,0.284793673,0.266308559,0.036715206,0.011994023,0.143285208,0.020492939,0.175697865,0.815797426,0.826707441,0.184501845,0
0.089432185,0.839911588,0.005596024,0.156061008,0.010061725,0.185140665,0.02349721,0.015218094,0.17190933,0.015985393,0.125447953,0.284793673,0.271091829,0.041823584,0.011595667,0.143285208,0.020426999,0.175697865,0.815797426,0.827726809,0.184501845,0
0.093475178,0.84104762,0.00536313,0.167874665,0.01164263,0.177903692,0.022097637,0.017397982,0.17658777,0.015603935,0.123050853,0.284793673,0.275798567,0.046591909,0.011185936,0.14028875,0.020424827,0.175697865,0.815797426,0.828746177,0.184501845,0
0.098008303,0.84223693,0.005236325,0.175076682,0.013409906,0.170283153,0.020858258,0.019609488,0.179748888,0.015228665,0.120934549,0.284793673,0.279822254,0.049957111,0.010776412,0.134023427,0.020811057,0.175697865,0.815797426,0.829765545,0.184501845,0
