acc,bra,str,dstr,ddstr,ax,ay,V,LO,HA,SSW_LeftDown,SSW_LeftCenter,SSW_LeftTop,SSW_CenterTop,SSW_RightTop,SSW_RightCenter,SSW_RightDown,HeartRate,Label,time_in_SEC
0.03175,0,-0.699004365,0,5.142004514,-0.059946341,-0.362069313,70.57816649,-0.103255132,-13.6842699,0,0,0,8,0,0,0,75,2,5710.1
0.0992,0,-0.699004365,0,5.810723203,-0.02486228,-0.370091586,70.40781538,-0.651311898,-14.2333824,0,0,0,8,0,0,0,75,2,5710.2
0.16665,0,-0.703716754,0,2.048235609,0.00994764,-0.375599895,70.35211968,-1.217488884,-14.75386944,0,0,0,8,0,0,0,75,2,5710.3
0.1825,0,-0.704502153,0,-5.758838464,0.018093747,-0.376332768,70.35941091,-1.800549527,-15.25000941,0,0,0,8,0,0,0,75,2,5710.4
0.19045,0,-0.706072949,-0.157079633,-14.62076154,0.02212544,-0.375924619,70.38336885,1.450791398,-15.70875958,0,0,0,8,0,0,0,75,2,5710.5
0.22615,0,-0.734347283,-0.157079633,-20.14868562,0.039562423,-0.381451289,70.45665873,0.838195608,-16.11604827,0,0,0,8,0,0,0,75,2,5710.6
0.2936,0,-0.806603914,-2.670353756,-18.8823306,0.071651677,-0.397836404,70.63249499,0.213471614,-16.4471937,0,0,0,8,0,0,0,75,2,5710.7
0.4087,0,-1.202444588,-10.99557429,-10.37279417,0.112920935,-0.489119124,70.93705262,-0.41928306,-16.5843956,0,0,0,8,0,0,0,75,2,5710.8
0.5078,0,-1.842544091,-9.581857593,2.267544,0.122280884,-0.647487866,71.30278678,-1.049637741,-16.21944217,0,0,0,8,0,0,0,75,2,5710.9
0.3333,0,-2.247024145,-0.785398163,13.80050913,-0.003246856,-0.76842198,71.29303601,-1.662488348,-15.06132557,0,0,0,7,0,0,0,75,2,5711
0,0,-2.459867048,-0.628318531,19.54044007,-0.200242342,-0.869584089,70.42178602,1.607489117,-13.09485428,0,0,0,7,0,0,0,75,2,5711.1
0,0,-2.704125877,0,17.77469783,-0.232529694,-1.02098544,69.29126504,1.076169645,-10.4370807,0,0,0,7,0,0,0,75,2,5711.2
0,0,-2.984513021,0,10.45505903,-0.273792348,-1.18038848,67.88593073,0.61045158,-7.190055311,0,0,0,7,0,0,0,75,2,5711.3
0,0.04365,-3.377212103,-0.628318531,1.914263365,-0.377939368,-1.343769036,66.01700751,0.228419574,-3.384039951,0,0,0,7,0,0,0,75,2,5711.4
0,0.21425,-3.42983378,0,-3.604670296,-0.563589945,-1.430603212,63.31812582,-0.055130765,0.972843286,0,0,0,7,0,0,0,75,2,5711.5
0,0.2103,-3.380353695,0,-4.121505156,-0.565460446,-1.549883573,60.29775363,-0.231023426,5.726011813,0,0,0,7,0,0,0,75,2,5711.6
0,0.0516,-3.346581574,0,-0.500573808,-0.407739012,-1.644647467,57.56699588,-0.289452964,10.56275712,0,0,0,6,0,0,0,75,2,5711.7
0,0,-3.334800602,0.157079633,4.71865873,-0.351912479,-1.65024168,55.2993438,-0.222961907,15.21352481,0,0,0,6,0,0,0,75,2,5711.8
0,0,-3.265685563,1.099557429,9.140229961,-0.334481216,-1.593410484,53.19605215,-0.033062282,19.63261082,0,0,0,6,0,0,0,75,2,5711.9
0,0,-3.177720969,0.157079633,11.81020735,-0.311598949,-1.524174693,51.28318365,0.272271947,23.87608509,0,0,0,6,0,0,0,75,2,5712
0,0,-2.910685594,6.754424205,13.1660402,-0.263846045,-1.416158661,49.62976891,0.683329976,27.92712815,0,0,0,6,0,0,0,75,2,5712.1
0.0397,0,-2.477145807,10.05309649,13.84419091,-0.180419993,-1.272290724,48.35821713,1.189017941,31.67198958,0,0,0,6,0,0,0,75,2,5712.2
0.0635,0,-1.910873732,0,13.65751319,-0.104183725,-1.089934714,47.54233072,1.776697936,34.90497883,0,0,0,6,0,0,0,75,2,5712.3
0.07935,0,-1.456913593,8.168140899,11.34719378,-0.054141901,-0.910239136,47.01643759,-1.416855756,37.50335679,0,0,0,7,0,0,0,76,2,5712.4
0.14285,0,-0.874148156,0,5.632810681,0.016778265,-0.703983691,46.8331833,-0.704831472,39.39796292,0,0,0,7,0,0,0,76,2,5712.5
0.1587,0,-0.190851754,17.12167996,-3.32013331,0.05024012,-0.466502715,46.86807091,0.04916782,40.49593215,0,0,0,7,0,0,0,76,2,5712.6
0.23015,0,0.831736655,10.68141502,-13.22541147,0.088564055,-0.162413401,47.12244238,0.827959742,40.58407394,0,0,0,7,0,0,0,76,2,5712.7
0.2698,0,1.057931326,0.314159265,-20.43311889,0.103068604,-0.007557036,47.51321895,1.61512972,39.5630726,0,0,0,7,0,0,0,76,2,5712.8
0.3055,0,1.368948999,0.785398163,-21.82661177,0.108147555,0.170804568,47.94442436,-1.451540984,37.68034874,0,0,0,7,0,0,0,76,2,5712.9
0.41265,0,1.392510944,-0.471238898,-16.70745445,0.157470443,0.291957847,48.51042473,-0.683483007,35.17844731,0,0,0,7,0,0,0,76,2,5713
0.48805,0,1.148252115,0,-7.390373008,0.199823506,0.348434604,49.20691297,0.062325683,32.37659367,0,0,0,6,0,0,0,76,2,5713.1
0.52735,0,1.035940178,0,1.902873673,0.220381979,0.393192486,49.95805415,0.780790549,29.56505211,0,0,0,6,0,0,0,76,2,5713.2
0.5508,0,1.042223363,0,7.249379207,0.22907169,0.434257491,50.73265743,1.466101794,26.86246116,0,0,0,6,0,0,0,76,2,5713.3
0.5508,0,1.254280867,6.597344573,7.001122519,0.220335796,0.483628218,51.4786561,-1.73776876,24.25956031,0,0,0,6,0,0,0,76,2,5713.4
0.47215,0,1.809557368,0,2.39647943,0.145630069,0.603661634,52.00007542,-1.141590018,21.52487882,0,0,0,6,0,0,0,76,2,5713.5
0.13885,0,1.878672407,-0.157079633,-3.441814658,-0.031757885,0.616525228,51.97450841,-0.608698728,18.44209154,0,0,0,6,0,0,0,76,2,5713.6
0,0,1.683893662,-0.785398163,-7.411067713,-0.096343188,0.620997456,51.53618149,-0.146277353,15.12081272,0,0,0,6,0,0,0,76,2,5713.7
0.0397,0,1.559015354,-0.471238898,-8.017321332,-0.069322259,0.635778152,51.14220672,0.243514572,11.76877344,0,0,0,6,0,0,0,76,2,5713.8
0.15475,0,1.559015354,0,-5.820693208,-0.011113398,0.661969013,50.95496015,0.559642572,8.509665499,0,0,0,6,0,0,0,76,2,5713.9
0.17855,0,1.558229956,0,-2.65576437,0.000680835,0.668270833,50.83140094,0.800399154,5.347481759,0,0,0,6,0,0,0,76,2,5714
0.22615,0,1.525243233,-0.314159265,-0.319433271,0.02743092,0.663131626,50.77970256,0.965359282,2.27540251,0,0,0,6,0,0,0,76,2,5714.1
0.2976,0,1.387013157,-0.628318531,0.391298071,0.073099877,0.633885253,50.90124561,1.055667687,-0.68454598,0,0,0,6,0,0,0,76,2,5714.2
0.31345,0,1.144325124,-3.298672286,-0.116555017,0.094396905,0.5766432,51.1206722,1.075361792,-3.435526402,0,0,0,6,0,0,0,76,2,5714.3
0.3809,0,0.916559657,-0.785398163,-0.827674119,0.139629588,0.517320633,51.44670982,1.02951077,-5.89595301,0,0,0,6,0,0,0,76,2,5714.4
0.5078,0,0.556847298,-1.570796327,-0.909285462,0.21748732,0.422743416,52.1206107,0.924459026,-7.957425392,0,0,0,6,0,0,0,76,2,5714.5
0.53515,0,0.060475659,-1.570796327,-0.061422939,0.24074856,0.281490234,52.9004114,0.77034298,-9.448665447,0,0,0,6,0,0,0,76,2,5714.6
0.5664,0,-0.327511034,0,1.490089219,0.257239158,0.147952655,53.78316186,0.580012327,-10.22936609,0,0,0,6,0,0,0,77,2,5714.7
0.6172,0,-0.253683607,0.471238898,3.297308019,0.281981526,0.080884748,54.76579995,0.36303754,-10.38930777,0,0,0,6,0,0,0,77,2,5714.8
0.71875,0,-0.243473431,-0.314159265,4.94810287,0.33261435,0.017487464,55.92190064,0.125268074,-10.18438102,0,0,0,6,0,0,0,77,2,5714.9
0.72265,0,-0.442964564,-0.785398163,6.11567748,0.331025845,-0.071604617,57.10518062,-0.126233056,-9.769697111,0,0,0,6,0,0,0,77,2,5715
0.72265,0,-0.713141532,-0.628318531,6.489869555,0.323467397,-0.177423988,58.26291282,-0.381700799,-9.137487264,0,0,0,6,0,0,0,77,2,5715.1
0.6953,0,-0.830165859,0.314159265,5.771802726,0.303773107,-0.243783503,59.34716197,-0.630832962,-8.223331261,0,0,0,6,0,0,0,77,2,5715.2
0.67185,0,-0.717068523,7.382742736,3.800156647,0.290026865,-0.27938586,60.3761026,-0.866216626,-7.072284746,0,0,0,6,0,0,0,77,2,5715.3
0.53515,0,-0.583550835,0.314159265,0.823630304,0.220717591,-0.285368435,61.18624278,-1.083732,-5.839485488,0,0,0,6,0,0,0,77,2,5715.4
0.35315,0,-0.47909288,0.314159265,-2.420803578,0.127498788,-0.285924365,61.64468003,-1.280765758,-4.675596358,0,0,0,6,0,0,0,77,2,5715.5
0.23805,0,-0.328296432,1.884955592,-4.962700011,0.070263505,-0.265202114,61.88433801,-1.455698127,-3.668896422,0,0,0,6,0,0,0,77,2,5715.6
0.20635,0,-0.211272106,0.314159265,-6.017693072,0.055417434,-0.238768415,62.05159303,-1.608778801,-2.877008118,0,0,0,6,0,0,0,77,2,5715.7
0.21425,0,-0.09817477,0,-5.295933076,0.060721724,-0.200142923,62.2348584,-1.74152054,-2.317405095,0,0,0,6,0,0,0,77,2,5715.8
0.26585,0,-0.084823002,0.157079633,-3.295561421,0.087228284,-0.1723263,62.5092816,-1.856009702,-1.961989319,0,0,0,6,0,0,0,77,2,5715.9
0.2738,0,-0.044767695,0.157079633,-0.843208575,0.091307685,-0.134412221,62.82588916,1.895723349,-1.743089256,0,0,0,6,0,0,0,77,2,5716
0.2738,0,0.09424778,0.314159265,1.122423601,0.091480952,-0.076456716,63.14827446,1.81014899,-1.644772728,0,0,0,6,0,0,0,77,2,5716.1
0.3055,0,0.107599548,-0.471238898,2.04887588,0.107294146,-0.044610981,63.51112802,1.733543181,-1.662457828,0,0,0,7,0,0,0,78,2,5716.2
0.38885,0,-0.005497787,-0.157079633,1.931573442,0.14958665,-0.023830541,64.02390118,1.663843255,-1.735078388,0,0,0,7,0,0,0,78,2,5716.3
0.4047,0,-0.010995574,0.157079633,1.077792011,0.156863826,-0.004947869,64.57930648,1.599876853,-1.793247446,0,0,0,7,0,0,0,78,2,5716.4
0.4047,0,0.128805299,0.628318531,-0.039655301,0.155826886,0.022617895,65.13164111,1.540617713,-1.806574437,0,0,0,7,0,0,0,78,2,5716.5
0.4047,0,0.371493331,0.785398163,-1.01310851,0.152910553,0.085446412,65.67529143,1.483018671,-1.858262344,0,0,0,7,0,0,0,78,2,5716.6
0.4047,0,0.564701279,0,-1.619339753,0.148747694,0.142080888,66.20326601,1.422286111,-2.088996056,0,0,0,7,0,0,0,78,2,5716.7
0.40075,0,0.564701279,0,-1.72719587,0.145613289,0.167101849,66.71646933,1.355372301,-2.520923664,0,0,0,7,0,0,0,78,2,5716.8
0.4087,0,0.476736685,-0.628318531,-1.388115487,0.148443426,0.196658441,67.22856032,1.280807562,-3.07452607,0,0,0,7,0,0,0,78,2,5716.9
0.4087,0,0.23954644,-0.471238898,-0.701757097,0.151329443,0.172690219,67.74806826,1.198854403,-3.604332803,0,0,0,6,0,0,0,79,2,5717
0.40075,0,0.211272106,0,0.132032739,0.146444778,0.181909999,68.24996048,1.111176054,-3.96901701,0,0,0,6,0,0,0,79,2,5717.1
0.4087,0,0.218340689,0,0.871273574,0.149552816,0.184824487,68.75682562,1.018066194,-4.163011503,0,0,0,6,0,0,0,79,2,5717.2
0.4206,0,0.218340689,0,1.262009259,0.154778106,0.179944187,69.28362598,0.92048955,-4.214540064,0,0,0,6,0,0,0,79,2,5717.3
0.4206,0,0.160221225,0,1.206308946,0.154540321,0.16017568,69.81834158,0.820428055,-4.148419785,0,0,0,6,0,0,0,79,2,5717.4
0.4206,0,0.036128316,0,0.753957472,0.154777219,0.122231333,70.3581685,0.722032178,-3.926878811,0,0,0,6,0,0,0,79,2,5717.5
0.43645,0,0.090320789,0.157079633,0.098797802,0.162047968,0.106594925,70.90057308,0.629646809,-3.531905592,0,0,0,6,0,0,0,79,2,5717.6
0.49995,0,0.093462381,0,-0.500757439,0.193794228,0.088856226,71.56308467,0.546453689,-3.007345098,0,0,0,7,0,0,0,79,2,5717.7
0.5,0,0.101316363,0.157079633,-0.754014516,0.192632119,0.07210602,72.24447798,0.475908238,-2.391716968,0,0,0,7,0,0,0,79,2,5717.8
0.5,0,0.199491134,0,-0.468831197,0.190946317,0.075835696,72.92081381,0.421164679,-1.731172511,0,0,0,7,0,0,0,79,2,5717.9
0.5,0,0.288241126,0.314159265,0.413334961,0.188968692,0.088459957,73.58933467,0.383799593,-1.103849072,0,0,0,7,0,0,0,79,2,5718
0.49995,0,0.330652627,0,1.741917587,0.187266977,0.100165686,74.25107663,0.364923841,-0.557468688,0,0,0,7,0,0,0,79,2,5718.1
0.5,0,0.420973416,0,3.121041923,0.184720092,0.130714271,74.9037007,0.36521289,-0.105193087,0,0,0,7,0,0,0,79,2,5718.2
0.5,0,0.597688002,0.471238898,3.992949419,0.179827013,0.187553294,75.53810309,0.383365221,0.209127883,0,0,0,7,0,0,0,79,2,5718.3
0.5,0,0.806603914,3.926990817,3.846572539,0.172404312,0.261709018,76.14189646,0.415544391,0.297472219,0,0,0,7,0,0,0,79,2,5718.4
0.48805,0,0.935409213,0,2.480942522,0.159715114,0.329437348,76.70430644,0.457549853,0.12647178,0,0,0,7,0,0,0,79,2,5718.5
0.47215,0,1.138041939,0,0.169162297,0.140353662,0.422168405,77.17431102,0.504255911,-0.310715863,0,0,0,7,0,0,0,79,2,5718.6
0.46025,0,1.330464489,2.199114858,-2.350433679,0.12132215,0.52050867,77.54071606,0.548523202,-1.045680002,0,0,0,7,0,0,0,79,2,5718.7
0.4325,0,1.401935722,0.471238898,-4.289414153,0.099495474,0.598914851,77.78459412,0.583361545,-2.0578483,0,0,0,7,0,0,0,79,2,5718.8
0.33725,0,1.502466687,2.827433388,-5.109452295,0.04001817,0.681335464,77.80513116,0.603054135,-3.263591488,0,0,0,7,0,0,0,79,2,5718.9
0.25395,0,1.570796327,0,-4.8931646,-0.011185419,0.754111691,77.55820256,0.601674823,-4.613132421,0,0,0,7,0,0,0,79,2,5719
0.25395,0,1.551161373,-1.727875959,-4.284052824,-0.014087772,0.812486159,77.22063246,0.574004846,-6.03911198,0,0,0,7,0,0,0,79,2,5719.1
0.2817,0,1.242499894,-4.555309348,-4.055990613,0.015343077,0.810550091,76.9270568,0.517361561,-7.390480346,0,0,0,6,0,0,0,80,2,5719.2
0.2857,0,0.987245491,-0.314159265,-4.580590729,0.032146995,0.781819256,76.71303853,0.433306539,-8.442869847,0,0,0,6,0,0,0,80,2,5719.3
0.2857,0,1.034369381,1.099557429,-5.505519529,0.032004285,0.776418098,76.54343801,0.324274266,-9.102901697,0,0,0,6,0,0,0,80,2,5719.4
0.2857,0,1.247997682,0.471238898,-5.86504966,0.021547169,0.789527311,76.38379047,0.191142127,-9.486302904,0,0,0,6,0,0,0,80,2,5719.5
0.2857,0,1.097986632,-6.126105675,-4.645714315,0.027291286,0.748107944,76.24595932,0.035575714,-9.739650501,0,0,0,6,0,0,0,80,2,5719.6
0.2857,0,0.664446846,-7.539822369,-1.416879059,0.051742674,0.629739197,76.2241062,-0.13488055,-9.771786324,0,0,0,6,0,0,0,80,2,5719.7
0.27775,0,0.313373867,-0.785398163,3.270138822,0.061271726,0.515265892,76.30440615,-0.307842828,-9.345481621,0,0,0,6,0,0,0,80,2,5719.8
0.2738,0,0.223053078,0,8.035537435,0.062061798,0.435570649,76.45395727,-0.472089526,-8.390548552,0,0,0,6,0,0,0,80,2,5719.9
0.27775,0,0.2992367,0.157079633,11.25986088,0.064457851,0.36386724,76.64942285,-0.618744465,-7.031173548,0,0,0,7,0,0,0,80,2,5720
0.28965,0,0.303949089,0,11.82725804,0.070952167,0.293692006,76.88713382,-0.738938906,-5.419261383,0,0,0,7,0,0,0,80,2,5720.1
0.2936,0,0.300022098,-0.785398163,9.619927217,0.07321574,0.233425435,77.14390178,-0.823738672,-3.674951891,0,0,0,7,0,0,0,80,2,5720.2
0.2936,0,0.292168117,0.157079633,5.5123541,0.073292439,0.187122796,77.40174072,-0.865071645,-1.88447925,0,0,0,7,0,0,0,80,2,5720.3
0.27775,0,0.398196869,5.654866776,0.935910603,0.063550055,0.174977284,77.63522166,-0.856538844,-0.112992685,0,0,0,7,0,0,0,80,2,5720.4
0.20235,0,0.790110552,1.099557429,-2.747110047,0.014833954,0.243106446,77.72156675,-0.797224684,1.460057577,0,0,0,7,0,0,0,80,2,5720.5
0.12695,0,1.130973355,0,-4.733132299,-0.037045956,0.326329786,77.6008191,-0.691991418,2.587322736,0,0,0,7,0,0,0,80,2,5720.6
0.12695,0,1.396437935,0.471238898,-4.935824319,-0.051091339,0.426783637,77.39568681,-0.547767512,3.14668401,0,0,0,7,0,0,0,81,2,5720.7
0.0476,0,1.562156947,0.942477796,-3.843130198,-0.104268388,0.528395374,77.01554147,-0.372808393,3.146796103,0,0,0,7,0,0,0,81,2,5720.8
0,0,1.690176848,0,-2.189037919,-0.141027327,0.63905774,76.39413073,-0.176538181,2.678117382,0,0,0,7,0,0,0,81,2,5720.9
0,0,1.738086136,0,-0.655819444,-0.148781985,0.741146572,75.65889608,0.031186533,1.874263139,0,0,0,7,0,0,0,81,2,5721
0,0,1.954070631,0,0.28957071,-0.171168284,0.869598613,74.76384245,0.239757037,0.828851969,0,0,0,7,0,0,0,81,2,5721.1
0,0,2.036537438,0,0.515509157,-0.182596392,0.964046931,73.72607624,0.437620582,-0.433200762,0,0,0,7,0,0,0,81,2,5721.2
0,0.0357,2.036537438,0,0.110415159,-0.221022131,1.029301775,72.5321072,0.616225606,-1.817938417,0,0,0,7,0,0,0,81,2,5721.3
0,0.13885,2.036537438,0,-0.62190253,-0.324700185,1.077765177,70.90681985,0.76952967,-3.265824317,0,0,0,7,0,0,0,83,2,5721.4
0,0.13885,1.972134788,0,-1.289239415,-0.32557573,1.124640606,69.17643757,0.891886083,-4.737743951,0,0,0,7,0,0,0,83,2,5721.5
0,0.02775,1.814269757,-0.314159265,-1.544212038,-0.202209285,1.13708335,67.76169353,0.978107803,-6.114337291,0,0,0,7,0,0,0,83,2,5721.6
0,0,1.782853831,0,-1.219596003,-0.17031638,1.129211564,66.61285734,1.024687888,-7.300129484,0,0,0,7,0,0,0,83,2,5721.7
0,0,1.534668011,-0.785398163,-0.424094388,-0.144781055,1.057631076,65.59839705,1.031005376,-8.263405577,0,0,0,7,0,0,0,83,2,5721.8
0,0,1.33831847,-0.314159265,0.455080991,-0.125555576,0.978346832,64.74535953,1.000999981,-8.918413106,0,0,0,7,0,0,0,83,2,5721.9
0,0,1.235431311,-0.471238898,0.978076703,-0.114170182,0.901271658,64.01356979,0.939307452,-9.265822976,0,0,0,7,0,0,0,83,2,5722
0.11905,0,0.940121602,0,0.865837333,-0.029605809,0.78196781,63.6444034,0.851960559,-9.283927511,0,0,0,7,0,0,0,83,2,5722.1
0.14285,0,0.775187987,-0.471238898,0.165379112,-0.005662126,0.673742009,63.44291583,0.747316019,-8.93462125,0,0,0,7,0,0,0,83,2,5722.2
0.19045,0,0.6840818,0,-0.69201781,0.025512138,0.579079026,63.40810971,0.633610583,-8.281937787,0,0,0,7,0,0,0,83,2,5722.3
0.23015,0,0.6840818,0,-1.145853937,0.048004369,0.507697139,63.47933432,0.517968265,-7.438720506,0,0,0,7,0,0,0,83,2,5722.4
0.34125,0,0.68015481,-0.314159265,-0.786834341,0.107203974,0.449151825,63.75035302,0.40616516,-6.525307829,0,0,0,7,0,0,0,83,2,5722.5
0.373,0,0.603185789,-1.413716694,0.346232417,0.127244668,0.387347194,64.13723883,0.303394151,-5.620704689,0,0,0,7,0,0,0,83,2,5722.6
0.4166,0,0.479878278,0,1.761506532,0.153636397,0.328925156,64.64063865,0.21502513,-4.711490874,0,0,0,7,0,0,0,83,2,5722.7
0.4087,0,0.502654825,0.314159265,2.698344645,0.149230266,0.303202625,65.14253528,0.145035992,-3.79443532,0,0,0,6,0,0,0,83,2,5722.8
0.3968,0,0.735132681,0.785398163,2.574906733,0.137766772,0.321153565,65.61453196,0.094041605,-2.960991278,0,0,0,6,0,0,0,83,2,5722.9
0.34125,0,0.827809664,0,1.338228285,0.105671269,0.333120318,66.0091086,0.060083637,-2.330296167,0,0,0,6,0,0,0,83,2,5723
0.13885,0,0.831736655,0.157079633,-0.508246933,0.000725382,0.336010504,66.00600859,0.041878966,-1.925636783,0,0,0,6,0,0,0,83,2,5723.1
0.16665,0,0.867864971,0.157079633,-1.992430875,0.013556299,0.360307699,65.99001297,0.037175056,-1.71598141,0,0,0,6,0,0,0,83,2,5723.2
0.19045,0,0.93226762,0.157079633,-2.316832173,0.022901814,0.392508063,66.01948792,0.041517763,-1.683144682,0,0,0,6,0,0,0,83,2,5723.3
0.19045,0,0.945619389,0,-1.253636834,0.021806992,0.414548358,66.0393058,0.050215274,-1.810430555,0,0,0,6,0,0,0,83,2,5723.4
0.19045,0,0.945619389,0,0.648742728,0.021186988,0.433411258,66.04807614,0.059474547,-2.054917522,0,0,0,7,0,0,0,83,2,5723.5
0.1746,0,0.945619389,0,2.271569249,0.012412148,0.449065737,66.02610808,0.065830345,-2.381585212,0,0,0,7,0,0,0,83,2,5723.6
0.123,0,0.945619389,0,2.504041688,-0.014658267,0.460254983,65.89845259,0.066187245,-2.769236771,0,0,0,7,0,0,0,83,2,5723.7
0.1706,0,0.955829565,0,0.892507768,0.009290742,0.473338003,65.83703294,0.057467041,-3.204856251,0,0,0,7,0,0,0,83,2,5723.8
0.20235,0,1.065785308,0.785398163,-2.027360331,0.020459752,0.502535265,65.82321254,0.03578391,-3.71311993,0,0,0,7,0,0,0,83,2,5723.9
0.21825,0,1.071283095,0,-4.928473856,0.02834463,0.510065862,65.82368161,-0.00257804,-4.328135834,0,0,0,7,0,0,0,83,2,5724
0.25395,0,0.980962306,-0.628318531,-6.339067003,0.046724139,0.517348156,65.89004757,-0.060194157,-5.033651478,0,0,0,7,0,0,0,83,2,5724.1
0.2619,0,0.729634894,0,-5.45924646,0.061535476,0.470542272,66.00433701,-0.137675329,-5.742255712,0,0,0,7,0,0,0,81,2,5724.2
0.2698,0,0.413904832,-5.026548246,-2.608918711,0.075648621,0.401127376,66.18116315,-0.231874505,-6.266423995,0,0,0,7,0,0,0,81,2,5724.3
0.27775,0,0.163362818,-0.785398163,0.94642963,0.085042967,0.327681821,66.41472145,-0.338368051,-6.46022258,0,0,0,7,0,0,0,81,2,5724.4
0.30155,0,0.001570796,-0.471238898,3.676665341,0.099289639,0.254582151,66.71901408,-0.452305518,-6.274792885,0,0,0,7,0,0,0,81,2,5724.5
0.32535,0,-0.218340689,-0.471238898,4.604821734,0.112238437,0.154173112,67.10776717,-0.567945278,-5.721916439,0,0,0,7,0,0,0,81,2,5724.6
0.32535,0,-0.340077405,0,3.785922468,0.11095878,0.066672076,67.5121237,-0.677939342,-4.825190185,0,0,0,7,0,0,0,81,2,5724.7
0.31745,0,-0.443749962,-0.942477796,2.138135711,0.104659503,-0.020738249,67.90143786,-0.775285546,-3.662204785,0,0,0,7,0,0,0,81,2,5724.8
0.2817,0,-0.614966762,0,0.791692506,0.081907818,-0.119009264,68.21976675,-0.852560768,-2.291514868,0,0,0,6,0,0,0,79,2,5724.9
0.24205,0,-0.723351708,0,0.361297648,0.057220827,-0.200686538,68.44746599,-0.901898149,-0.731166596,0,0,0,6,0,0,0,79,2,5725
0.123,0,-0.750055246,0,0.629134745,-0.00661225,-0.259339033,68.47651451,-0.917662905,0.949596488,0,0,0,6,0,0,0,79,2,5725.1
0.07935,0,-0.750055246,0,0.817705803,-0.030370876,-0.30753567,68.34087743,-0.89624647,2.660244153,0,0,0,6,0,0,0,79,2,5725.2
0.0873,0,-0.750055246,0,0.276442905,-0.027184461,-0.346527357,68.19265623,-0.835147484,4.329017265,0,0,0,6,0,0,0,79,2,5725.3
0.10715,0,-0.749269848,0,-0.941364851,-0.017589021,-0.374303552,68.06653366,-0.732734144,5.911801537,0,0,0,6,0,0,0,79,2,5725.4
0.11905,0,-0.749269848,0,-1.99498571,-0.011862747,-0.391382765,67.96134899,-0.588440865,7.38613754,0,0,0,6,0,0,0,79,2,5725.5
0.11905,0,-0.749269848,0,-1.787502053,-0.01205451,-0.399909831,67.85451031,-0.402763924,8.745825616,0,0,0,6,0,0,0,79,2,5725.6
0.1627,0,-0.749269848,0,0.247627025,0.010514685,-0.403888955,67.78793357,-0.176935641,9.994226152,0,0,0,6,0,0,0,79,2,5725.7
0.25395,0,-0.746128255,0,3.608999983,0.057613469,-0.404253739,67.90502355,0.087871283,11.13695005,0,0,0,6,0,0,0,79,2,5725.8
0.27775,0,-0.688008791,0.314159265,6.827194056,0.069721403,-0.399908377,68.08809965,0.390314017,12.18541277,0,0,0,6,0,0,0,79,2,5725.9
0.26585,0,-0.614966762,0,8.187308849,0.065004304,-0.384089382,68.26631282,0.727803844,13.14001665,0,0,0,6,0,0,0,79,2,5726
0.2222,0,-0.474380491,0,6.688316924,0.046600342,-0.347121634,68.39019798,1.09638713,13.97142689,0,0,0,6,0,0,0,79,2,5726.1
0.21825,0,-0.109955743,9.896016859,2.585781018,0.051927943,-0.260033557,68.51853137,1.489105346,14.55002784,0,0,0,6,0,0,0,79,2,5726.2
0.25395,0,0.382488906,0.471238898,-2.666446077,0.0719238,-0.131034063,68.72767263,1.895118285,14.63405708,0,0,0,6,0,0,0,79,2,5726.3
0.2817,0,0.356570766,-1.413716694,-7.140300036,0.085640499,-0.081534813,69.01326825,-1.546040112,14.11590136,0,0,0,6,0,0,0,79,2,5726.4
0.35315,0,0.218340689,-0.157079633,-9.33048293,0.121866208,-0.032148455,69.4351171,-1.140897228,13.16077125,0,0,0,6,0,0,0,79,2,5726.5
0.35315,0,0.20970131,0,-8.783138081,0.120592127,0.029508226,69.87464906,-0.746435229,11.95581521,0,0,0,6,0,0,0,79,2,5726.6
0.3571,0,0.20970131,0,-6.137267362,0.121354381,0.080903531,70.3063014,-0.371234229,10.60804676,0,0,0,6,0,0,0,79,2,5726.7
0.369,0,0.208915911,0,-2.663741997,0.126307387,0.118507313,70.7451426,-0.023557927,9.181641428,0,0,0,6,0,0,0,79,2,5726.8
0.3809,0,0.146869457,0,0.383578522,0.132014128,0.129547901,71.20176665,0.289796901,7.725689822,0,0,0,6,0,0,0,79,2,5726.9
0.4206,0,-0.064402649,-4.555309348,2.247447217,0.15278641,0.09456706,71.72907812,0.564959921,6.329963091,0,0,0,6,0,0,0,79,2,5727
0.4166,0,-0.073827427,0.157079633,2.801164155,0.149799659,0.086283507,72.25750442,0.799662323,5.065446842,0,0,0,6,0,0,0,79,2,5727.1
0.41265,0,-0.046338492,0,2.380527865,0.146799452,0.06890683,72.77627263,0.990644088,3.891487656,0,0,0,7,0,0,0,79,2,5727.2
0.373,0,-0.197920337,0,1.497480986,0.12525412,0.020522221,73.23096988,1.135778865,2.769316563,0,0,0,7,0,0,0,79,2,5727.3
0.2698,0,-0.447676953,0,0.630389195,0.068874241,-0.06009646,73.50623441,1.236796733,1.807387096,0,0,0,7,0,0,0,79,2,5727.4
0.25395,0,-0.58590703,-0.314159265,0.061564369,0.057456532,-0.125632688,73.71717713,1.298517623,1.100145767,0,0,0,7,0,0,0,79,2,5727.5
0.2619,0,-0.661305254,-0.471238898,-0.098673827,0.058721665,-0.186672484,73.92580594,1.325426859,0.630224315,0,0,0,7,0,0,0,79,2,5727.6
